CEP;NUMERO;COMPLEMENTO;QTDE
64051060;"9;Q 3";TORQUATO NETO;2
64051060;"5;Q 3";TORQUATO NETO;2
64051060;2382;TORQUATO NETO;4
64051060;"19;Q 2";TORQUATO NETO;2
64051060;"10;Q 3";TORQUATO NETO;2
64051060;"17;Q 2";TORQUATO NETO;2
64051060;2402;TORQUATO NETO;4
64051060;"16;Q 2";TORQUATO NETO;2
64051060;"15;Q 2";TORQUATO NETO;2
64051060;2459;TORQUATO NETO;4
64051060;"6;Q 3";TORQUATO NETO;2
64051060;2710;TORQUATO NETO;2
64051060;1709;TORQUATO NETO;4
64051060;2233;TORQUATO NETO;1
64051060;"1;Q 3";TORQUATO NETO;4
64051060;101;TORQUATO NETO;2
64051060;"14;Q 2";TORQUATO NETO;2
64051070;"12;Q 1";VITORINO CORREIA;2
64051070;"1;Q 2";VITORINO CORREIA;2
64051070;"7;Q 2";VITORINO CORREIA;5
64051070;"18;Q 1";VITORINO CORREIA;5
64051070;2385;VITORINO CORREIA;2
64051070;2318;VITORINO CORREIA;2
64051070;"15;Q 1";VITORINO CORREIA;2
64051070;"19;Q 1";VITORINO CORREIA;5
64051070;"1;Q 1";VITORINO CORREIA;2
64051070;"10;Q 2";VITORINO CORREIA;5
64051070;2413;VITORINO CORREIA;2
64051070;2348;VITORINO CORREIA;2
64051070;1681;VITORINO CORREIA;2
64051070;9;VITORINO CORREIA;5
64051070;1645;VITORINO CORREIA;1
64051070;"8;Q 2";VITORINO CORREIA;5
64051070;2431;VITORINO CORREIA;2
64051070;2173;VITORINO CORREIA;1
64051070;"2;Q 2";VITORINO CORREIA;2
64051070;"11;Q 1";VITORINO CORREIA;2
64051070;"9;Q 2";VITORINO CORREIA;5
64051070;10;VITORINO CORREIA;5
64051070;2171;VITORINO CORREIA;1
64051070;"16;Q 1";VITORINO CORREIA;5
64051070;1665;VITORINO CORREIA;2
64051070;"5;Q 2";VITORINO CORREIA;2
64051070;2175;VITORINO CORREIA;1
64051070;20;VITORINO CORREIA;5
64051070;1675;VITORINO CORREIA;2
64051070;2290;VITORINO CORREIA;1
64051070;"17;Q 1";VITORINO CORREIA;5
64051070;2404;VITORINO CORREIA;2
64051070;"6;Q 2";VITORINO CORREIA;5
64051070;2180;VITORINO CORREIA;1
64051070;"3;Q 2";VITORINO CORREIA;2
64051070;SN1;VITORINO CORREIA;1
64051070;1761;VITORINO CORREIA;2
64051070;2300;VITORINO CORREIA;1
64051070;"4;Q 2";VITORINO CORREIA;2
64051070;2183;VITORINO CORREIA;1
64051070;"13;Q 1";VITORINO CORREIA;2
64051090;3621;AREA LEAO;6
64051090;2140;AREA LEAO;2
64051090;596;AREA LEAO;4
64051090;750;AREA LEAO;3
64051090;3525;AREA LEAO;6
64051090;3791;AREA LEAO;1
64051090;3681;AREA LEAO;4
64051090;4041;AREA LEAO;1
64051090;"4;Q 1";AREA LEAO;4
64051090;2405;AREA LEAO;6
64051090;3719;AREA LEAO;4
64051090;2449;AREA LEAO;1
64051090;2715;AREA LEAO;2
64051090;3794;AREA LEAO;1
64051090;3551;AREA LEAO;6
64051090;3661;AREA LEAO;1
64051090;3647;AREA LEAO;1
64051090;3848;AREA LEAO;0
64051090;2535;AREA LEAO;2
64051090;1622;AREA LEAO;4
64051090;3981;AREA LEAO;4
64051090;3675;AREA LEAO;1
64051090;2084;AREA LEAO;2
64051090;4087;AREA LEAO;1
64051090;2258;AREA LEAO;4
64051090;"1;Q 1";AREA LEAO;4
64051090;"5;Q 1";AREA LEAO;4
64051090;2280;AREA LEAO;4
64051090;3824;AREA LEAO;1
64051090;3224;AREA LEAO;3
64051090;2236;AREA LEAO;4
64051090;2420;AREA LEAO;4
64051090;2178;AREA LEAO;4
64051090;4340;AREA LEAO;1
64051090;"2;Q 1";AREA LEAO;4
64051090;4097;AREA LEAO;1
64051090;"3;Q 1";AREA LEAO;4
64051090;4127;AREA LEAO;1
64051090;3386;AREA LEAO;1
64051090;"8;Q 1";AREA LEAO;1
64051090;4061;AREA LEAO;1
64051090;853;AREA LEAO;2
64051090;1961;AREA LEAO;2
64051090;"9;Q 1";AREA LEAO;1
64051090;2216;AREA LEAO;4
64051090;3770;AREA LEAO;1
64051090;3747;AREA LEAO;1
64051090;3765;AREA LEAO;1
64051090;3780;AREA LEAO;1
64051090;2391;AREA LEAO;4
64051090;2060;AREA LEAO;4
64051090;"7;Q 1";AREA LEAO;1
64051090;2840;AREA LEAO;0
64051090;2273;AREA LEAO;3
64051090;2731;AREA LEAO;2
64051090;2094;AREA LEAO;4
64051090;3052;AREA LEAO;3
64051090;2283;AREA LEAO;3
64051090;4125;AREA LEAO;1
64051090;SN1;AREA LEAO;6
64051090;3611;AREA LEAO;1
64051090;1782;AREA LEAO;4
64051090;2325;AREA LEAO;6
64051090;3735;AREA LEAO;4
64051090;4139;AREA LEAO;1
64051090;"10;Q 1";AREA LEAO;1
64051090;3750;AREA LEAO;1
64051090;3778;AREA LEAO;4
64051090;"6;Q 1";AREA LEAO;1
64051090;4077;AREA LEAO;1
64051090;2324;AREA LEAO;4
64051090;3938;AREA LEAO;0
64051090;SN3;AREA LEAO;2
64051090;3775;AREA LEAO;1
64051090;4350;AREA LEAO;1
64051090;3493;AREA LEAO;6
64051090;2074;AREA LEAO;4
64051090;3717;AREA LEAO;1
64051090;2100;AREA LEAO;2
64051090;2401;AREA LEAO;4
64051090;3040;AREA LEAO;3
64051090;2120;AREA LEAO;2
64051090;2188;AREA LEAO;4
64051090;4140;AREA LEAO;1
64051090;1508;AREA LEAO;4
64051090;3220;AREA LEAO;0
64051090;2342;AREA LEAO;4
64051090;3242;AREA LEAO;0
64051090;4107;AREA LEAO;1
64051090;3733;AREA LEAO;1
64051090;2083;AREA LEAO;2
64051090;3665;AREA LEAO;1
64051090;4129;AREA LEAO;1
64051090;3085;AREA LEAO;3
64051090;2020;AREA LEAO-2020-LOJA VIVO;4
64051090;2185;AREA LEAO-2185-ED MANHATTAN RIVER CENTER-TR 1-AN 10 AO 14;18
64051090;2185;AREA LEAO-2185-ED MANHATTAN RIVER CENTER-TR 1-AN 5 AO 9;25
64051090;2185;AREA LEAO-2185-ED MANHATTAN RIVER CENTER-TR 1-AN TERREO AO 4;24
64051090;2185;AREA LEAO-2185-ED MANHATTAN RIVER CENTER-TR 2-AN 10 AO 14;18
64051090;2185;AREA LEAO-2185-ED MANHATTAN RIVER CENTER-TR 2-AN 5 AO 9;24
64051090;2185;AREA LEAO-2185-ED MANHATTAN RIVER CENTER-TR 2-AN TERREO AO 4;31
64051090;2600;AREA LEAO-2600-ED ATHENAS-AN 10 AO 12;3
64051090;2600;AREA LEAO-2600-ED ATHENAS-AN 13 AO 15;7
64051090;2600;AREA LEAO-2600-ED ATHENAS-AN 4 AO 6;5
64051090;2600;AREA LEAO-2600-ED ATHENAS-AN 7 AO 9;4
64051090;2600;AREA LEAO-2600-ED ATHENAS-AN TERREO AO 3;11
64051095;2257;ALECRIM;2
64051095;2256;ALECRIM;2
64051095;2221;ALECRIM;2
64051095;1548;ALECRIM;2
64051095;2199;ALECRIM;2
64051095;2208;ALECRIM;2
64051095;2288;ALECRIM;2
64051110;111;JOQUEI CLUBE;0
64051110;299;JOQUEI CLUBE;0
64051110;503;JOQUEI CLUBE;6
64051110;511;JOQUEI CLUBE;0
64051110;539;JOQUEI CLUBE;0
64051110;555;JOQUEI CLUBE;0
64051110;612;JOQUEI CLUBE;0
64051110;620;JOQUEI CLUBE;6
64051110;625;JOQUEI CLUBE;6
64051110;640;JOQUEI CLUBE;6
64051110;670;JOQUEI CLUBE;6
64051110;705;JOQUEI CLUBE;6
64051110;804;JOQUEI CLUBE;6
64051110;824;JOQUEI CLUBE;6
64051110;835;JOQUEI CLUBE;6
64051110;844;JOQUEI CLUBE;6
64051120;1863;VILMARY;1
64051120;1755;VILMARY;0
64051120;2827;VILMARY;0
64051120;1645;VILMARY;0
64051120;3025;VILMARY;0
64051120;2504;VILMARY;3
64051120;2499;VILMARY;1
64051120;2626;VILMARY;3
64051120;2100;VILMARY;0
64051120;2616;VILMARY;3
64051120;2505;VILMARY;0
64051120;2060;VILMARY;0
64051120;2876;VILMARY;4
64051120;2150;VILMARY;0
64051120;2881;VILMARY;4
64051120;2905;VILMARY;4
64051120;2445;VILMARY;0
64051120;1893;VILMARY;1
64051120;2780;VILMARY;4
64051120;2415;VILMARY;0
64051120;2200;VILMARY;0
64051120;2875;VILMARY;4
64051120;1913;VILMARY;3
64051120;2401;VILMARY;3
64051120;2429;VILMARY;0
64051120;2941;VILMARY;4
64051120;2080;VILMARY;0
64051120;1725;VILMARY;0
64051120;2625;VILMARY;3
64051120;2417;VILMARY;3
64051120;2636;VILMARY;3
64051120;2520;VILMARY;0
64051120;1927;VILMARY;3
64051120;2815;VILMARY;0
64051120;1550;VILMARY;0
64051120;2480;VILMARY;0
64051120;1534;VILMARY;0
64051120;2131;VILMARY;0
64051120;1535;VILMARY;0
64051120;1840;VILMARY;1
64051120;1844;VILMARY;1
64051120;3567;VILMARY;0
64051120;1033;VILMARY;0
64051120;1577;VILMARY-1577-COND VILMARY RESIDENCE-AP 1001 AO 1002;7
64051120;1577;VILMARY-1577-COND VILMARY RESIDENCE-AP 1003 AO 1004;0
64051120;1577;VILMARY-1577-COND VILMARY RESIDENCE-AP 101 AO 102;3
64051120;1577;VILMARY-1577-COND VILMARY RESIDENCE-AP 103 AO 104;5
64051120;1577;VILMARY-1577-COND VILMARY RESIDENCE-AP 1101 AO 1102;7
64051120;1577;VILMARY-1577-COND VILMARY RESIDENCE-AP 1103 AO 1104;0
64051120;1577;VILMARY-1577-COND VILMARY RESIDENCE-AP 1201 AO 1202;7
64051120;1577;VILMARY-1577-COND VILMARY RESIDENCE-AP 1203 AO 1204;0
64051120;1577;VILMARY-1577-COND VILMARY RESIDENCE-AP 1301 AO 1302;7
64051120;1577;VILMARY-1577-COND VILMARY RESIDENCE-AP 1303 AO 1304;0
64051120;1577;VILMARY-1577-COND VILMARY RESIDENCE-AP 1401 AO 1402;5
64051120;1577;VILMARY-1577-COND VILMARY RESIDENCE-AP 1403 AO 1404;5
64051120;1577;VILMARY-1577-COND VILMARY RESIDENCE-AP 1501 AO 1502;5
64051120;1577;VILMARY-1577-COND VILMARY RESIDENCE-AP 1503 AO 1504;5
64051120;1577;VILMARY-1577-COND VILMARY RESIDENCE-AP 1601 AO 1602;5
64051120;1577;VILMARY-1577-COND VILMARY RESIDENCE-AP 1603 AO 1604;5
64051120;1577;VILMARY-1577-COND VILMARY RESIDENCE-AP 1701;5
64051120;1577;VILMARY-1577-COND VILMARY RESIDENCE-AP 1702;5
64051120;1577;VILMARY-1577-COND VILMARY RESIDENCE-AP 201 AO 202;3
64051120;1577;VILMARY-1577-COND VILMARY RESIDENCE-AP 203 AO 204;5
64051120;1577;VILMARY-1577-COND VILMARY RESIDENCE-AP 301 AO 302;3
64051120;1577;VILMARY-1577-COND VILMARY RESIDENCE-AP 303 AO 304;5
64051120;1577;VILMARY-1577-COND VILMARY RESIDENCE-AP 401 AO 402;3
64051120;1577;VILMARY-1577-COND VILMARY RESIDENCE-AP 403 AO 404;5
64051120;1577;VILMARY-1577-COND VILMARY RESIDENCE-AP 501 AO 502;3
64051120;1577;VILMARY-1577-COND VILMARY RESIDENCE-AP 503 AO 504;5
64051120;1577;VILMARY-1577-COND VILMARY RESIDENCE-AP 601 AO 602;5
64051120;1577;VILMARY-1577-COND VILMARY RESIDENCE-AP 603 AO 604;0
64051120;1577;VILMARY-1577-COND VILMARY RESIDENCE-AP 701 AO 702;5
64051120;1577;VILMARY-1577-COND VILMARY RESIDENCE-AP 703 AO 704;0
64051120;1577;VILMARY-1577-COND VILMARY RESIDENCE-AP 801 AO 802;5
64051120;1577;VILMARY-1577-COND VILMARY RESIDENCE-AP 803 AO 804;0
64051120;1577;VILMARY-1577-COND VILMARY RESIDENCE-AP 901 AO 902;5
64051120;1577;VILMARY-1577-COND VILMARY RESIDENCE-AP 903 AO 904;0
64051120;2130;VILMARY-2130-ED MONT BLANK-AN 9 AO 14;5
64051120;2130;VILMARY-2130-ED MONT BLANK-AN TERREO AO 8;7
64051120;2416;VILMARY-2416-ED JARDIM VILMARY-AN 1 AO 3;4
64051120;2416;VILMARY-2416-ED JARDIM VILMARY-AN 10 AO 12;3
64051120;2416;VILMARY-2416-ED JARDIM VILMARY-AN 13 AO 15;3
64051120;2416;VILMARY-2416-ED JARDIM VILMARY-AN 4 AO 6;4
64051120;2416;VILMARY-2416-ED JARDIM VILMARY-AN 7 AO 9;4
64051120;2416;VILMARY-2416-ED JARDIM VILMARY-AN TERREO;8
64051130;2526;CANDIDO FERRAZ;5
64051130;2015;CANDIDO FERRAZ;2
64051130;2242;CANDIDO FERRAZ;0
64051130;2097;CANDIDO FERRAZ;3
64051130;2162;CANDIDO FERRAZ;1
64051130;2510;CANDIDO FERRAZ;5
64051130;2144;CANDIDO FERRAZ;1
64051130;2331;CANDIDO FERRAZ;5
64051130;2155;CANDIDO FERRAZ;0
64051130;2582;CANDIDO FERRAZ;5
64051130;2537;CANDIDO FERRAZ;5
64051130;2355;CANDIDO FERRAZ;5
64051130;2222;CANDIDO FERRAZ;3
64051130;2393;CANDIDO FERRAZ;5
64051130;2965;CANDIDO FERRAZ;2
64051130;2538;CANDIDO FERRAZ;5
64051130;2090;CANDIDO FERRAZ;3
64051130;2182;CANDIDO FERRAZ;0
64051130;2085;CANDIDO FERRAZ;3
64051130;1020;CANDIDO FERRAZ;1
64051130;2190;CANDIDO FERRAZ;3
64051130;2054;CANDIDO FERRAZ;2
64051130;2115;CANDIDO FERRAZ;3
64051130;2532;CANDIDO FERRAZ;5
64051130;2620;CANDIDO FERRAZ;2
64051130;2386;CANDIDO FERRAZ;1
64051130;2151;CANDIDO FERRAZ;1
64051130;2175;CANDIDO FERRAZ;1
64051130;2565;CANDIDO FERRAZ;2
64051130;2515;CANDIDO FERRAZ;5
64051140;2039;MANOEL CASTELO BRANCO;2
64051140;2040;MANOEL CASTELO BRANCO;2
64051140;2041;MANOEL CASTELO BRANCO;2
64051140;2055;MANOEL CASTELO BRANCO;2
64051140;2065;MANOEL CASTELO BRANCO;2
64051140;2066;MANOEL CASTELO BRANCO;2
64051140;2071;MANOEL CASTELO BRANCO;2
64051140;2078;MANOEL CASTELO BRANCO;2
64051140;2084;MANOEL CASTELO BRANCO;2
64051140;2088;MANOEL CASTELO BRANCO;2
64051140;2099;MANOEL CASTELO BRANCO;2
64051140;2110;MANOEL CASTELO BRANCO;2
64051140;2148;MANOEL CASTELO BRANCO;2
64051140;2160;MANOEL CASTELO BRANCO;2
64051140;2167;MANOEL CASTELO BRANCO;2
64051140;2170;MANOEL CASTELO BRANCO;2
64051140;2222;MANOEL CASTELO BRANCO;2
64051140;2242;MANOEL CASTELO BRANCO;2
64051140;2285;MANOEL CASTELO BRANCO;3
64051140;2325;MANOEL CASTELO BRANCO;3
64051140;2336;MANOEL CASTELO BRANCO;3
64051140;2356;MANOEL CASTELO BRANCO;3
64051140;2370;MANOEL CASTELO BRANCO;3
64051140;2380;MANOEL CASTELO BRANCO;3
64051140;2410;MANOEL CASTELO BRANCO;3
64051140;2442;MANOEL CASTELO BRANCO;3
64051140;2460;MANOEL CASTELO BRANCO;3
64051140;2484;MANOEL CASTELO BRANCO;2
64051140;2520;MANOEL CASTELO BRANCO;3
64051140;2548;MANOEL CASTELO BRANCO;3
64051140;2725;MANOEL CASTELO BRANCO;2
64051140;2757;MANOEL CASTELO BRANCO;2
64051140;2789;MANOEL CASTELO BRANCO;2
64051152;2090;ANFRISIO LOBAO;1
64051152;2080;ANFRISIO LOBAO;1
64051152;2074;ANFRISIO LOBAO;3
64051152;1000;ANFRISIO LOBAO;1
64051152;2226;ANFRISIO LOBAO;3
64051152;2177;ANFRISIO LOBAO;10
64051152;2131;ANFRISIO LOBAO;1
64051152;2240;ANFRISIO LOBAO;3
64051152;2039;ANFRISIO LOBAO;1
64051152;2104;ANFRISIO LOBAO;1
64051152;2120;ANFRISIO LOBAO;1
64051152;2060;ANFRISIO LOBAO;1
64051152;2156;ANFRISIO LOBAO;15
64051152;2044;ANFRISIO LOBAO;1
64051152;2481;ANFRISIO LOBAO-2481-ED TERRA DE SIENA-AN 11 AO 20;1
64051152;2481;ANFRISIO LOBAO-2481-ED TERRA DE SIENA-AN TERREO AO 10;4
64051160;172;SEVERINO;4
64051160;228;SEVERINO;4
64051160;248;SEVERINO;4
64051160;258;SEVERINO;4
64051160;523;SEVERINO;2
64051160;524;SEVERINO;5
64051160;533;SEVERINO;2
64051160;534;SEVERINO;5
64051160;540;SEVERINO;5
64051160;549;SEVERINO;2
64051160;555;SEVERINO;5
64051160;559;SEVERINO;2
64051160;780;SEVERINO;5
64051160;1344;SEVERINO;4
64051160;2173;SEVERINO;0
64051160;SN14;SEVERINO;5
64051165;1066;DIOGO LUSTOSA;4
64051165;1046;DIOGO LUSTOSA;4
64051165;1076;DIOGO LUSTOSA;4
64052005;310;HOMERO CASTELO BRANCO;0
64052005;294;HOMERO CASTELO BRANCO;0
64052005;322;HOMERO CASTELO BRANCO;3
64052005;446;HOMERO CASTELO BRANCO;3
64052005;290;HOMERO CASTELO BRANCO;0
64052005;318;HOMERO CASTELO BRANCO;3
64052005;273;HOMERO CASTELO BRANCO;0
64052005;607;HOMERO CASTELO BRANCO;4
64052005;253;HOMERO CASTELO BRANCO;4
64052005;302;HOMERO CASTELO BRANCO;0
64052005;286;HOMERO CASTELO BRANCO;0
64052005;309;HOMERO CASTELO BRANCO;0
64052005;533;HOMERO CASTELO BRANCO;3
64052005;SN5;HOMERO CASTELO BRANCO;3
64052005;260;HOMERO CASTELO BRANCO;4
64052005;230;HOMERO CASTELO BRANCO;3
64052005;627;HOMERO CASTELO BRANCO;0
64052005;615;HOMERO CASTELO BRANCO;4
64052005;259;HOMERO CASTELO BRANCO;4
64052005;323;HOMERO CASTELO BRANCO;3
64052005;314;HOMERO CASTELO BRANCO;3
64052008;1200;VIOLETA;1
64052008;1550;VIOLETA;1
64052008;1560;VIOLETA;1
64052008;1240;VIOLETA;1
64052008;SN1;VIOLETA;1
64052010;248;RIVER;2
64052010;597;RIVER;4
64052010;278;RIVER;2
64052010;242;RIVER;3
64052010;308;RIVER;1
64052010;217;RIVER;3
64052010;700;RIVER;1
64052010;505;RIVER;1
64052010;227;RIVER;3
64052010;247;RIVER;4
64052010;281;RIVER;4
64052010;573;RIVER;1
64052010;295;RIVER;2
64052010;767;RIVER;4
64052010;143;RIVER;3
64052010;288;RIVER;1
64052010;286;RIVER;2
64052010;575;RIVER;1
64052010;307;RIVER;2
64052010;365;RIVER;1
64052010;185;RIVER;3
64052010;306;RIVER;2
64052010;377;RIVER;1
64052010;517;RIVER;1
64052030;2117;DAS VERBENAS;2
64052030;721;DAS VERBENAS;1
64052030;740;DAS VERBENAS;1
64052050;2140;DIAMANTE;5
64052050;19;DIAMANTE;5
64052050;1505;DIAMANTE;5
64052050;1530;DIAMANTE;5
64052050;1151;DIAMANTE;5
64052050;1508;DIAMANTE;5
64052050;13;DIAMANTE;5
64052100;680;GAYOSO E ALMENDRA;4
64052100;650;GAYOSO E ALMENDRA;1
64052100;626;GAYOSO E ALMENDRA;1
64052100;612;GAYOSO E ALMENDRA;1
64052100;601;GAYOSO E ALMENDRA;1
64052100;575;GAYOSO E ALMENDRA;1
64052100;571;GAYOSO E ALMENDRA;2
64052100;341;GAYOSO E ALMENDRA;1
64052100;308;GAYOSO E ALMENDRA;1
64052100;307;GAYOSO E ALMENDRA;1
64052100;287;GAYOSO E ALMENDRA;1
64052100;280;GAYOSO E ALMENDRA;2
64052100;204;GAYOSO E ALMENDRA;5
64052100;76;GAYOSO E ALMENDRA;4
64052150;239;BELISARIO DA CUNHA;4
64052150;40;BELISARIO DA CUNHA;2
64052150;443;BELISARIO DA CUNHA;3
64052150;948;BELISARIO DA CUNHA;3
64052150;505;BELISARIO DA CUNHA;4
64052150;400;BELISARIO DA CUNHA;3
64052150;581;BELISARIO DA CUNHA;3
64052150;433;BELISARIO DA CUNHA;3
64052150;990;BELISARIO DA CUNHA;3
64052150;300;BELISARIO DA CUNHA;4
64052150;434;BELISARIO DA CUNHA;3
64052150;309;BELISARIO DA CUNHA;4
64052150;237;BELISARIO DA CUNHA;4
64052150;SN5;BELISARIO DA CUNHA;3
64052150;SN1;BELISARIO DA CUNHA;2
64052150;390;BELISARIO DA CUNHA;2
64052150;10;BELISARIO DA CUNHA;4
64052150;995;BELISARIO DA CUNHA;2
64052150;515;BELISARIO DA CUNHA;2
64052150;212;BELISARIO DA CUNHA;2
64052150;201;BELISARIO DA CUNHA;2
64052150;564;BELISARIO DA CUNHA;2
64052150;939;BELISARIO DA CUNHA;3
64052150;183;BELISARIO DA CUNHA;3
64052150;320;BELISARIO DA CUNHA;4
64052150;81;BELISARIO DA CUNHA;2
64052150;561;BELISARIO DA CUNHA;2
64052150;246;BELISARIO DA CUNHA;4
64052150;687;BELISARIO DA CUNHA;4
64052150;402;BELISARIO DA CUNHA;3
64052150;451;BELISARIO DA CUNHA;4
64052150;205;BELISARIO DA CUNHA;4
64052150;930;BELISARIO DA CUNHA;3
64052150;942;BELISARIO DA CUNHA;3
64052160;1109;ELIAS TORRES;0
64052160;330;ELIAS TORRES;0
64052160;1125;ELIAS TORRES;0
64052160;137;ELIAS TORRES;2
64052160;709;ELIAS TORRES;2
64052160;1365;ELIAS TORRES;3
64052160;1089;ELIAS TORRES;0
64052160;675;ELIAS TORRES;2
64052160;360;ELIAS TORRES;0
64052160;757;ELIAS TORRES;2
64052160;769;ELIAS TORRES;2
64052160;1100;ELIAS TORRES;3
64052160;310;ELIAS TORRES;0
64052160;340;ELIAS TORRES;0
64052160;727;ELIAS TORRES;2
64052160;1345;ELIAS TORRES;2
64052160;2425;ELIAS TORRES;0
64052160;1325;ELIAS TORRES;6
64052160;350;ELIAS TORRES;0
64052170;1138;TOPAZIO;1
64052170;986;TOPAZIO;1
64052180;1139;GRANADA;3
64052180;1159;GRANADA;3
64052180;1469;GRANADA;3
64052240;920;EPAMINONDAS CASTELO BRANCO;6
64052240;940;EPAMINONDAS CASTELO BRANCO;6
64052240;1135;EPAMINONDAS CASTELO BRANCO;4
64052240;1163;EPAMINONDAS CASTELO BRANCO;4
64052240;898;EPAMINONDAS CASTELO BRANCO;6
64052240;1123;EPAMINONDAS CASTELO BRANCO;4
64052240;1136;EPAMINONDAS CASTELO BRANCO;4
64052240;639;EPAMINONDAS CASTELO BRANCO;6
64052240;929;EPAMINONDAS CASTELO BRANCO;6
64052240;910;EPAMINONDAS CASTELO BRANCO;6
64052240;930;EPAMINONDAS CASTELO BRANCO;6
64052250;62;LUIS VASCONCELOS;2
64052250;72;LUIS VASCONCELOS;2
64052250;1718;LUIS VASCONCELOS;2
64052250;1725;LUIS VASCONCELOS;3
64052250;550;LUIS VASCONCELOS;4
64052250;986;LUIS VASCONCELOS;4
64052250;996;LUIS VASCONCELOS;4
64052250;1011;LUIS VASCONCELOS;3
64052250;1441;LUIS VASCONCELOS;4
64052250;958;LUIS VASCONCELOS;4
64052250;991;LUIS VASCONCELOS;3
64052250;1044;LUIS VASCONCELOS;5
64052250;2409;LUIS VASCONCELOS;5
64052250;1054;LUIS VASCONCELOS;5
64052250;700;LUIS VASCONCELOS;2
64052250;897;LUIS VASCONCELOS;2
64052250;987;LUIS VASCONCELOS;2
64052250;918;LUIS VASCONCELOS;3
64052250;728;LUIS VASCONCELOS;3
64052260;2654;MODESTINO SOARES;0
64052260;147;MODESTINO SOARES;0
64052260;287;MODESTINO SOARES;0
64052260;917;MODESTINO SOARES;0
64052260;81;MODESTINO SOARES;6
64052260;95;MODESTINO SOARES;6
64052260;937;MODESTINO SOARES;0
64052260;930;MODESTINO SOARES;0
64052260;1160;MODESTINO SOARES;0
64052260;91;MODESTINO SOARES;6
64052260;152;MODESTINO SOARES;0
64052260;706;MODESTINO SOARES;0
64052260;612;MODESTINO SOARES;6
64052260;672;MODESTINO SOARES;6
64052260;305;MODESTINO SOARES;0
64052260;718;MODESTINO SOARES;6
64052260;121;MODESTINO SOARES;0
64052260;949;MODESTINO SOARES;0
64052260;101;MODESTINO SOARES;0
64052270;1134;BOGARI;3
64052270;1162;BOGARI;3
64052270;1122;BOGARI;3
64052270;1146;BOGARI;3
64052270;1441;BOGARI;3
64052280;719;PEDRO ALMEIDA;1
64052280;171;PEDRO ALMEIDA;1
64052280;700;PEDRO ALMEIDA;4
64052280;278;PEDRO ALMEIDA;4
64052280;908;PEDRO ALMEIDA;1
64052280;177;PEDRO ALMEIDA;1
64052280;1114;PEDRO ALMEIDA;2
64052280;359;PEDRO ALMEIDA;4
64052280;1193;PEDRO ALMEIDA;2
64052280;1315;PEDRO ALMEIDA;2
64052280;320;PEDRO ALMEIDA;4
64052280;433;PEDRO ALMEIDA;4
64052280;1102;PEDRO ALMEIDA;2
64052280;401;PEDRO ALMEIDA;3
64052280;729;PEDRO ALMEIDA;1
64052280;635;PEDRO ALMEIDA;4
64052280;1039;PEDRO ALMEIDA;4
64052280;1125;PEDRO ALMEIDA;2
64052280;1080;PEDRO ALMEIDA;2
64052280;306;PEDRO ALMEIDA;4
64052280;841;PEDRO ALMEIDA;1
64052280;392;PEDRO ALMEIDA;2
64052280;408;PEDRO ALMEIDA;1
64052280;60;PEDRO ALMEIDA;1
64052280;SN3;PEDRO ALMEIDA;4
64052280;655;PEDRO ALMEIDA;1
64052280;389;PEDRO ALMEIDA;3
64052280;1111;PEDRO ALMEIDA;2
64052280;271;PEDRO ALMEIDA;4
64052280;195;PEDRO ALMEIDA;2
64052280;183;PEDRO ALMEIDA;2
64052280;366;PEDRO ALMEIDA;2
64052280;145;PEDRO ALMEIDA;1
64052280;SN2;PEDRO ALMEIDA;4
64052280;960;PEDRO ALMEIDA;1
64052280;1101;PEDRO ALMEIDA;2
64052280;675;PEDRO ALMEIDA;1
64052280;317;PEDRO ALMEIDA;4
64052280;141;PEDRO ALMEIDA;2
64052280;935;PEDRO ALMEIDA;1
64052280;1070;PEDRO ALMEIDA;4
64052280;434;PEDRO ALMEIDA;4
64052280;916;PEDRO ALMEIDA;1
64052280;48;PEDRO ALMEIDA;1
64052280;1050;PEDRO ALMEIDA;4
64052280;323;PEDRO ALMEIDA;4
64052280;645;PEDRO ALMEIDA;4
64052280;649;PEDRO ALMEIDA;1
64052280;610;PEDRO ALMEIDA;3
64052280;56;PEDRO ALMEIDA;1
64052280;1126;PEDRO ALMEIDA;2
64052280;1160;PEDRO ALMEIDA;2
64052280;222;PEDRO ALMEIDA;4
64052280;457;PEDRO ALMEIDA;4
64052280;1405;PEDRO ALMEIDA;2
64052280;707;PEDRO ALMEIDA;4
64052280;300;PEDRO ALMEIDA;4
64052280;349;PEDRO ALMEIDA;4
64052280;1065;PEDRO ALMEIDA;4
64052280;926;PEDRO ALMEIDA;1
64052280;585;PEDRO ALMEIDA;1
64052280;413;PEDRO ALMEIDA;3
64052280;215;PEDRO ALMEIDA;2
64052280;929;PEDRO ALMEIDA;1
64052280;515;PEDRO ALMEIDA;4
64052280;1185;PEDRO ALMEIDA;2
64052280;663;PEDRO ALMEIDA;1
64052280;755;PEDRO ALMEIDA;1
64052280;159;PEDRO ALMEIDA;1
64052280;SN1;PEDRO ALMEIDA;1
64052280;624;PEDRO ALMEIDA;3
64052280;305;PEDRO ALMEIDA;4
64052280;189;PEDRO ALMEIDA;5
64052280;419;PEDRO ALMEIDA;4
64052280;348;PEDRO ALMEIDA;2
64052285;793;EDSON VERAS;3
64052295;1146;LILIZINHA CASTELO BRANCO DE CARVALHO;4
64052295;1114;LILIZINHA CASTELO BRANCO DE CARVALHO;4
