cep;logradouro;numero;complemento;bairro
64056475;RUA CEL CESAR;1824;;MORADA DO SOL
64056475;RUA CEL CESAR;1836;;MORADA DO SOL
64056475;RUA CEL CESAR;1836;;MORADA DO SOL
64056475;RUA CEL CESAR;1837;;MORADA DO SOL
64056475;RUA CEL CESAR;1837;;MORADA DO SOL
64056475;RUA CEL CESAR;1837;CA 1;MORADA DO SOL
64056480;RUA PROFESSOR ODILO RAMOS;1582;;MORADA DO SOL
64056480;RUA PROFESSOR ODILO RAMOS;1598;;MORADA DO SOL
64056480;RUA PROFESSOR ODILO RAMOS;1626;;MORADA DO SOL
64056480;RUA PROFESSOR ODILO RAMOS;1671;;MORADA DO SOL
64056480;RUA PROFESSOR ODILO RAMOS;1701;;MORADA DO SOL
64056480;RUA PROFESSOR ODILO RAMOS;1715;;MORADA DO SOL
64056480;RUA PROFESSOR ODILO RAMOS;1727;;MORADA DO SOL
64056480;RUA PROFESSOR ODILO RAMOS;1739;;MORADA DO SOL
64056480;RUA PROFESSOR ODILO RAMOS;1751;;MORADA DO SOL
64056480;RUA PROFESSOR ODILO RAMOS;1610;;MORADA DO SOL
64056480;RUA PROFESSOR ODILO RAMOS;1638;;MORADA DO SOL
64056480;RUA PROFESSOR ODILO RAMOS;1654;;MORADA DO SOL
64056480;RUA PROFESSOR ODILO RAMOS;1666;;MORADA DO SOL
64056480;RUA PROFESSOR ODILO RAMOS;1763;;MORADA DO SOL
64056480;RUA PROFESSOR ODILO RAMOS;1775;;MORADA DO SOL
64056480;RUA PROFESSOR ODILO RAMOS;1787;;MORADA DO SOL
64056480;RUA PROFESSOR ODILO RAMOS;1799;;MORADA DO SOL
64056480;RUA PROFESSOR ODILO RAMOS;1811;;MORADA DO SOL
64056480;RUA PROFESSOR ODILO RAMOS;1823;;MORADA DO SOL
64056480;RUA PROFESSOR ODILO RAMOS;1837;;MORADA DO SOL
64056480;RUA PROFESSOR ODILO RAMOS;3788;;MORADA DO SOL
64056485;RUA DESEMBARGADOR HELVIDIO AGUIAR;1574;;MORADA DO SOL
64056485;RUA DESEMBARGADOR HELVIDIO AGUIAR;1584;;MORADA DO SOL
64056485;RUA DESEMBARGADOR HELVIDIO AGUIAR;1587;;MORADA DO SOL
64056485;RUA DESEMBARGADOR HELVIDIO AGUIAR;1598;;MORADA DO SOL
64056485;RUA DESEMBARGADOR HELVIDIO AGUIAR;1601;;MORADA DO SOL
64056485;RUA DESEMBARGADOR HELVIDIO AGUIAR;1621;;MORADA DO SOL
64056485;RUA DESEMBARGADOR HELVIDIO AGUIAR;1612;;MORADA DO SOL
64056485;RUA DESEMBARGADOR HELVIDIO AGUIAR;1615;;MORADA DO SOL
64056485;RUA DESEMBARGADOR HELVIDIO AGUIAR;1626;;MORADA DO SOL
64056485;RUA DESEMBARGADOR HELVIDIO AGUIAR;1629;;MORADA DO SOL
64056485;RUA DESEMBARGADOR HELVIDIO AGUIAR;1640;;MORADA DO SOL
64056485;RUA DESEMBARGADOR HELVIDIO AGUIAR;1643;;MORADA DO SOL
64056485;RUA DESEMBARGADOR HELVIDIO AGUIAR;1643;CA 1;MORADA DO SOL
64056485;RUA DESEMBARGADOR HELVIDIO AGUIAR;1654;;MORADA DO SOL
64056485;RUA DESEMBARGADOR HELVIDIO AGUIAR;1659;;MORADA DO SOL
64056485;RUA DESEMBARGADOR HELVIDIO AGUIAR;1668;;MORADA DO SOL
64056485;RUA DESEMBARGADOR HELVIDIO AGUIAR;1671;;MORADA DO SOL
64056490;RUA PROFESSORA ADALGISA PAIVA;1583;;MORADA DO SOL
64056490;RUA PROFESSORA ADALGISA PAIVA;1586;;MORADA DO SOL
64056490;RUA PROFESSORA ADALGISA PAIVA;1597;;MORADA DO SOL
64056490;RUA PROFESSORA ADALGISA PAIVA;1600;;MORADA DO SOL
64056490;RUA PROFESSORA ADALGISA PAIVA;1611;;MORADA DO SOL
64056490;RUA PROFESSORA ADALGISA PAIVA;1614;;MORADA DO SOL
64056490;RUA PROFESSORA ADALGISA PAIVA;1625;;MORADA DO SOL
64056490;RUA PROFESSORA ADALGISA PAIVA;1628;;MORADA DO SOL
64056490;RUA PROFESSORA ADALGISA PAIVA;1639;;MORADA DO SOL
64056490;RUA PROFESSORA ADALGISA PAIVA;1642;;MORADA DO SOL
64056490;RUA PROFESSORA ADALGISA PAIVA;1653;;MORADA DO SOL
64056490;RUA PROFESSORA ADALGISA PAIVA;1658;;MORADA DO SOL
64056490;RUA PROFESSORA ADALGISA PAIVA;1667;;MORADA DO SOL
64056490;RUA PROFESSORA ADALGISA PAIVA;1670;;MORADA DO SOL
64056495;RUA MAJOR SEBASTIAO SARAIVA;1710;;MORADA DO SOL
64056495;RUA MAJOR SEBASTIAO SARAIVA;1731;;MORADA DO SOL
64056495;RUA MAJOR SEBASTIAO SARAIVA;1793;;MORADA DO SOL
64056495;RUA MAJOR SEBASTIAO SARAIVA;1646;;MORADA DO SOL
64056495;RUA MAJOR SEBASTIAO SARAIVA;1679;;MORADA DO SOL
64056495;RUA MAJOR SEBASTIAO SARAIVA;1724;;MORADA DO SOL
64056495;RUA MAJOR SEBASTIAO SARAIVA;1731;;MORADA DO SOL
64056495;RUA MAJOR SEBASTIAO SARAIVA;1800;;MORADA DO SOL
64056495;RUA MAJOR SEBASTIAO SARAIVA;1828;;MORADA DO SOL
64056495;RUA MAJOR SEBASTIAO SARAIVA;1835;;MORADA DO SOL
64056495;RUA MAJOR SEBASTIAO SARAIVA;1842;;MORADA DO SOL
64056495;RUA MAJOR SEBASTIAO SARAIVA;2199;;MORADA DO SOL
64056495;RUA MAJOR SEBASTIAO SARAIVA;22161;;MORADA DO SOL
64056495;RUA MAJOR SEBASTIAO SARAIVA;2237;;MORADA DO SOL
64056495;RUA MAJOR SEBASTIAO SARAIVA;2252;;MORADA DO SOL
64056495;RUA MAJOR SEBASTIAO SARAIVA;2281;;MORADA DO SOL
64056495;RUA MAJOR SEBASTIAO SARAIVA;2301;;MORADA DO SOL
64056495;RUA MAJOR SEBASTIAO SARAIVA;2331;;MORADA DO SOL
64056495;RUA MAJOR SEBASTIAO SARAIVA;2356;;MORADA DO SOL
64056495;RUA MAJOR SEBASTIAO SARAIVA;2675;;MORADA DO SOL
64056500;RUA CORONEL PEDRO BASILIO;1173;;PIÇARREIRA
64056500;RUA CORONEL PEDRO BASILIO;1173;CA 1;PIÇARREIRA
64056500;RUA CORONEL PEDRO BASILIO;1173;CA 10;PIÇARREIRA
64056500;RUA CORONEL PEDRO BASILIO;1173;CA 11;PIÇARREIRA
64056500;RUA CORONEL PEDRO BASILIO;1173;CA 12;PIÇARREIRA
64056500;RUA CORONEL PEDRO BASILIO;1173;CA 13;PIÇARREIRA
64056500;RUA CORONEL PEDRO BASILIO;1173;CA 14;PIÇARREIRA
64056500;RUA CORONEL PEDRO BASILIO;1173;CA 15;PIÇARREIRA
64056500;RUA CORONEL PEDRO BASILIO;1173;CA 16;PIÇARREIRA
64056500;RUA CORONEL PEDRO BASILIO;1173;CA 17;PIÇARREIRA
64056500;RUA CORONEL PEDRO BASILIO;1173;CA 18;PIÇARREIRA
64056500;RUA CORONEL PEDRO BASILIO;1173;CA 19;PIÇARREIRA
64056500;RUA CORONEL PEDRO BASILIO;1173;CA 20;PIÇARREIRA
64056500;RUA CORONEL PEDRO BASILIO;1173;CA 21;PIÇARREIRA
64056500;RUA CORONEL PEDRO BASILIO;1173;CA 22;PIÇARREIRA
64056500;RUA CORONEL PEDRO BASILIO;1173;CA 23;PIÇARREIRA
64056500;RUA CORONEL PEDRO BASILIO;1173;CA 24;PIÇARREIRA
64056500;RUA CORONEL PEDRO BASILIO;1173;CA 25;PIÇARREIRA
64056500;RUA CORONEL PEDRO BASILIO;1173;CA 26;PIÇARREIRA
64056500;RUA CORONEL PEDRO BASILIO;1173;CA 27;PIÇARREIRA
64056500;RUA CORONEL PEDRO BASILIO;1173;CA 28;PIÇARREIRA
64056500;RUA CORONEL PEDRO BASILIO;1173;CA 29;PIÇARREIRA
64056500;RUA CORONEL PEDRO BASILIO;1173;CA 3;PIÇARREIRA
64056500;RUA CORONEL PEDRO BASILIO;1173;CA 30;PIÇARREIRA
64056500;RUA CORONEL PEDRO BASILIO;1173;CA 31;PIÇARREIRA
64056500;RUA CORONEL PEDRO BASILIO;1173;CA 32;PIÇARREIRA
64056500;RUA CORONEL PEDRO BASILIO;1173;CA 33;PIÇARREIRA
64056500;RUA CORONEL PEDRO BASILIO;1173;CA 34;PIÇARREIRA
64056500;RUA CORONEL PEDRO BASILIO;1173;CA 4;PIÇARREIRA
64056500;RUA CORONEL PEDRO BASILIO;1173;CA 5;PIÇARREIRA
64056500;RUA CORONEL PEDRO BASILIO;1173;CA 6;PIÇARREIRA
64056500;RUA CORONEL PEDRO BASILIO;1173;CA 7;PIÇARREIRA
64056500;RUA CORONEL PEDRO BASILIO;1173;CA 8;PIÇARREIRA
64056500;RUA CORONEL PEDRO BASILIO;1173;CA 9;PIÇARREIRA
64056500;RUA CORONEL PEDRO BASILIO;1773;CA 2;PIÇARREIRA
64056500;RUA CORONEL PEDRO BASILIO;2010;;PIÇARREIRA
64056500;RUA CORONEL PEDRO BASILIO;2170;;PIÇARREIRA
64056500;RUA CORONEL PEDRO BASILIO;2182;;PIÇARREIRA
64056500;RUA CORONEL PEDRO BASILIO;2194;;PIÇARREIRA
64056500;RUA CORONEL PEDRO BASILIO;3854;;PIÇARREIRA
64056500;RUA CORONEL PEDRO BASILIO;3854;LJ 1;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;1735;;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;3863;BL 1;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;3863;BL 10;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;3863;BL 2;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;3863;BL 3;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;3863;BL 4;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;3863;BL 5;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;3863;BL 6;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;3863;BL 7;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;3863;BL 8;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;3863;BL 9;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2050;;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2062;;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2150;CA 1;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2150;CA 10;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2150;CA 11;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2150;CA 12;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2150;CA 13;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2150;CA 14;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2150;CA 15;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2150;CA 16;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2150;CA 17;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2150;CA 2;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2150;CA 3;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2150;CA 4;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2150;CA 5;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2150;CA 6;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2150;CA 7;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2150;CA 8;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2150;CA 9;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2300;CA 1;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2300;CA 10;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2300;CA 11;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2300;CA 12;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2300;CA 13;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2300;CA 14;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2300;CA 15;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2300;CA 16;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2300;CA 17;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2300;CA 18;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2300;CA 19;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2300;CA 2;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2300;CA 20;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2300;CA 21;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2300;CA 22;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2300;CA 23;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2300;CA 24;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2300;CA 25;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2300;CA 26;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2300;CA 27;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2300;CA 28;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2300;CA 29;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2300;CA 3;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2300;CA 30;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2300;CA 31;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2300;CA 32;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2300;CA 33;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2300;CA 34;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2300;CA 35;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2300;CA 36;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2300;CA 37;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2300;CA 38;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2300;CA 39;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2300;CA 4;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2300;CA 40;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2300;CA 41;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2300;CA 42;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2300;CA 43;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2300;CA 44;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2300;CA 5;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2300;CA 6;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2300;CA 7;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2300;CA 8;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2300;CA 9;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2300;;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2574;;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2582;;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2606;;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2752;;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2776;;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2783;;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2790;;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2796;;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2800;;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2803;;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2805;;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2825;;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2836;;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2844;;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2860;;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2862;;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2862;;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;2868;;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;3002;;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;3884;;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;3939;;PIÇARREIRA
64056520;RUA CAPITAO TOMAZ DE AQUINO;3949;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;1847;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;1861;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;1880;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;1152;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;1740;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;1746;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;1746;CA 1;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;1746;CA 2;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;1746;LJ 1;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;1746;LJ 2;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;1746;LJ 3;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;1756;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;1756;CA 1;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;1760;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;1760;CA 1;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;1780;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;1780;CA 1;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;1780;CA 2;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;1780;LJ 1;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;1780;LJ 2;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;1802;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;1826;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;1836;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;1886;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;1887;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;1897;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;1916;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;1936;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;1950;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;1950;CA 1;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;1950;CA 2;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;1950;CA 3;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;1950;CA 4;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;1950;CA 5;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;1950;CA 6;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;1950;CA 7;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;1950;CA 8;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;1974;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;1974;CA 1;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;1974;CA 2;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;1974;CA 3;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;1986;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;1986;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2136;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2150;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2160;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2182;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2190;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2200;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2186;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2199;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2200;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2205;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2215;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2219;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2222;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2225;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2231;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2231;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2232;CA A;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2232;CA B;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2233;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2233;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2242;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2243;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2245;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2247;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2250;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2253;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2255;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2255;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2257;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2261;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2262;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2265;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2266;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2270;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2271;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2279;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2280;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2285;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2287;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2290;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2291;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2293;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2300;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2309;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2311;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2311;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2336;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2340;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2343;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2344;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2346;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2350;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2351;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2352;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2353;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2355;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2357;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2361;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2365;CA 1;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2365;CA 2;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2370;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2390;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2393;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2396;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2396;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2409;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2409;LE B;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2419;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2423;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2471;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2476;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2477;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2486;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2516;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2520;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2530;;PIÇARREIRA
64056530;RUA MAJ SEBASTIAO SARAIVA;2541;;PIÇARREIRA
